,DateTimeStamp,Temp,Sal,DO_obs,ATemp,BP,WSpd,Tide
1647,5/18/2018 3:30,26.6,26.4,6.3,NA,NA,NA,1.55
1648,5/18/2018 3:45,26.5,26.4,6.3,NA,NA,NA,1.59
1649,5/18/2018 4:00,26.5,26.6,6.2,NA,NA,NA,1.64
1650,5/18/2018 4:15,26.5,26.8,6.3,NA,NA,NA,1.7
1651,5/18/2018 4:30,26.5,27,6.3,NA,NA,NA,1.72
1652,5/18/2018 4:45,26.5,27.2,6.1,NA,NA,NA,1.77
1653,5/18/2018 5:00,26.5,27.7,6.2,NA,NA,NA,1.82
1654,5/18/2018 5:15,26.5,28,6.2,NA,NA,NA,1.84
1655,5/18/2018 5:30,26.5,28.1,6,NA,NA,NA,1.86
1656,5/18/2018 5:45,26.5,28.5,5.9,NA,NA,NA,1.88
1657,5/18/2018 6:00,26.4,28.6,5.9,NA,NA,NA,1.91
1658,5/18/2018 6:15,26.4,28.7,5.9,NA,NA,NA,1.93
1659,5/18/2018 6:30,26.4,28.7,5.8,NA,NA,NA,1.96
1660,5/18/2018 6:45,26.4,28.7,5.8,NA,NA,NA,1.99
1661,5/18/2018 7:00,26.4,28.7,5.8,NA,NA,NA,2
1662,5/18/2018 7:15,26.3,28.7,5.9,NA,NA,NA,1.98
1663,5/18/2018 7:30,26.3,28.7,5.7,NA,NA,NA,1.96
1664,5/18/2018 7:45,26.3,28.6,5.3,NA,NA,NA,1.97
1665,5/18/2018 8:00,26.3,28.6,5,NA,NA,NA,1.98
1666,5/18/2018 8:15,26.4,28.6,5.1,NA,NA,NA,1.97
1667,5/18/2018 8:30,26.4,28.6,5.1,NA,NA,NA,1.98
1668,5/18/2018 8:45,26.4,28.6,5.2,NA,NA,NA,1.98
1669,5/18/2018 9:00,26.4,28.6,5.1,NA,NA,NA,1.98
1670,5/18/2018 9:15,26.4,28.6,5,NA,NA,NA,1.98
1671,5/18/2018 9:30,26.4,28.6,5,NA,NA,NA,1.96
1672,5/18/2018 9:45,26.4,28.5,5.4,NA,NA,NA,1.96
1673,5/18/2018 10:00,26.4,28.4,5.6,NA,NA,NA,1.93
1674,5/18/2018 10:15,26.4,28.1,5.6,NA,NA,NA,1.9
1675,5/18/2018 10:30,26.4,27.9,5.5,NA,NA,NA,1.91
1676,5/18/2018 10:45,26.3,27.5,5.5,NA,NA,NA,1.88
1677,5/18/2018 11:00,26.3,27.4,5.4,NA,NA,NA,1.89
1678,5/18/2018 11:15,26.3,27.1,5.5,NA,NA,NA,1.87
1679,5/18/2018 11:30,26.3,26.9,5.6,NA,NA,NA,1.87
1680,5/18/2018 11:45,26.3,26.7,5.6,NA,NA,NA,1.87
1681,5/18/2018 12:00,26.3,26.8,5.5,NA,NA,NA,1.85
1682,5/18/2018 12:15,26.3,26.6,5.4,NA,NA,NA,1.85
1683,5/18/2018 12:30,26.4,26.7,5.3,NA,NA,NA,1.85
1684,5/18/2018 12:45,26.4,26.5,5.3,NA,NA,NA,1.85
1685,5/18/2018 13:00,26.4,26.6,5.1,NA,NA,NA,1.86
1686,5/18/2018 13:15,26.3,26.2,5.5,NA,NA,NA,1.87
1687,5/18/2018 13:30,26.4,26.4,5.7,NA,NA,NA,1.89
1688,5/18/2018 13:45,26.4,26.8,6.5,NA,NA,NA,1.89
1689,5/18/2018 14:00,26.5,27.7,6.4,NA,NA,NA,1.89
1690,5/18/2018 14:15,26.5,28.1,6.2,NA,NA,NA,1.91
1691,5/18/2018 14:30,26.6,28.3,7.1,NA,NA,NA,1.91
1692,5/18/2018 14:45,26.6,28.3,7.2,NA,NA,NA,1.91
1693,5/18/2018 15:00,26.7,28.4,7.2,NA,NA,NA,1.93
1694,5/18/2018 15:15,26.7,28.4,7.2,NA,NA,NA,1.93
1695,5/18/2018 15:30,26.7,28.6,7.1,NA,NA,NA,1.94
1696,5/18/2018 15:45,26.8,28.7,7.1,NA,NA,NA,1.94
1697,5/18/2018 16:00,26.9,28.8,7.1,NA,NA,NA,1.95
1698,5/18/2018 16:15,26.8,29,7,NA,NA,NA,1.96
1699,5/18/2018 16:30,26.9,28.9,7,NA,NA,NA,1.97
1700,5/18/2018 16:45,26.9,28.8,7,NA,NA,NA,1.96
1701,5/18/2018 17:00,26.9,29,7.1,NA,NA,NA,1.96
1702,5/18/2018 17:15,26.9,28.8,7.1,NA,NA,NA,1.96
1703,5/18/2018 17:30,27,28.9,7.3,NA,NA,NA,1.95
1704,5/18/2018 17:45,27,28.8,7.1,NA,NA,NA,1.94
1705,5/18/2018 18:00,27,28.5,6.9,NA,NA,NA,1.93
1706,5/18/2018 18:15,27,27.9,7,NA,NA,NA,1.91
1707,5/18/2018 18:30,27,27.5,7.1,NA,NA,NA,1.89
1708,5/18/2018 18:45,27,27.7,6.8,NA,NA,NA,1.87
1709,5/18/2018 19:00,27,27.6,6.6,NA,NA,NA,1.86
1710,5/18/2018 19:15,27,25.2,7.5,NA,NA,NA,1.84
1711,5/18/2018 19:30,27,25.8,7.2,NA,NA,NA,1.81
1712,5/18/2018 19:45,27,25.2,7.4,NA,NA,NA,1.79
1713,5/18/2018 20:00,27,26.3,6.8,NA,NA,NA,1.75
1714,5/18/2018 20:15,26.9,27.2,6.5,NA,NA,NA,1.72
1715,5/18/2018 20:30,26.9,27.1,6.4,NA,NA,NA,1.69
1716,5/18/2018 20:45,26.9,27,6.2,NA,NA,NA,1.66
1717,5/18/2018 21:00,26.8,26.7,6,NA,NA,NA,1.63
1718,5/18/2018 21:15,26.7,26.3,5.9,NA,NA,NA,1.6
1719,5/18/2018 21:30,26.6,26.5,5.7,NA,NA,NA,1.57
1720,5/18/2018 21:45,26.6,26.3,5.6,NA,NA,NA,1.54
1721,5/18/2018 22:00,26.6,26.2,5.5,NA,NA,NA,1.51
1722,5/18/2018 22:15,26.5,26.2,5.4,NA,NA,NA,1.49
1723,5/18/2018 22:30,26.5,26.1,5.4,NA,NA,NA,1.47
1724,5/18/2018 22:45,26.5,26,5.3,NA,NA,NA,1.43
1725,5/18/2018 23:00,26.5,25.7,5.2,NA,NA,NA,1.41
1726,5/18/2018 23:15,26.5,25.5,5.1,NA,NA,NA,1.39
1727,5/18/2018 23:30,26.5,25.4,5,NA,NA,NA,1.37
1728,5/18/2018 23:45,26.5,25.4,4.9,NA,NA,NA,1.36
1729,5/19/2018 0:00,26.5,24.9,5.1,NA,NA,NA,1.34
1730,5/19/2018 0:15,26.6,24.2,5.2,NA,NA,NA,1.32
1731,5/19/2018 0:30,26.6,24,5,NA,NA,NA,1.32
1732,5/19/2018 0:45,26.5,23.8,5,NA,NA,NA,1.31
1733,5/19/2018 1:00,26.5,23.6,5.8,NA,NA,NA,1.32
1734,5/19/2018 1:15,26.5,23.2,6.2,NA,NA,NA,1.32
1735,5/19/2018 1:30,26.4,22.6,6.2,NA,NA,NA,1.32
1736,5/19/2018 1:45,26.4,21.7,6.4,NA,NA,NA,1.33
1737,5/19/2018 2:00,26.4,22.5,6.4,NA,NA,NA,1.33
1738,5/19/2018 2:15,26.5,22.8,6.4,NA,NA,NA,1.35
1739,5/19/2018 2:30,26.4,23.1,6.4,NA,NA,NA,1.36
1740,5/19/2018 2:45,26.4,23.5,6.5,NA,NA,NA,1.38
1741,5/19/2018 3:00,26.4,23.8,6.5,NA,NA,NA,1.4
1742,5/19/2018 3:15,26.4,23.9,6.4,NA,NA,NA,1.42
1743,5/19/2018 3:30,26.4,24,6.3,NA,NA,NA,1.45
1744,5/19/2018 3:45,26.4,24.3,6.1,NA,NA,NA,1.48
1745,5/19/2018 4:00,26.4,24.4,6.3,NA,NA,NA,1.53
1746,5/19/2018 4:15,26.4,24.6,6.5,NA,NA,NA,1.56
1747,5/19/2018 4:30,26.4,25,6.6,NA,NA,NA,1.6
1748,5/19/2018 4:45,26.3,25.1,6.5,NA,NA,NA,1.64
1749,5/19/2018 5:00,26.3,25.1,6.5,NA,NA,NA,1.69
1750,5/19/2018 5:15,26.4,25.4,6.4,NA,NA,NA,1.72
1751,5/19/2018 5:30,26.4,25.8,6.2,NA,NA,NA,1.75
1752,5/19/2018 5:45,26.4,26.6,6.3,NA,NA,NA,1.78
1753,5/19/2018 6:00,26.4,26.7,6.1,NA,NA,NA,1.82
1754,5/19/2018 6:15,26.3,26.9,6.1,NA,NA,NA,1.85
1755,5/19/2018 6:30,26.3,27.4,6,NA,NA,NA,1.87
1756,5/19/2018 6:45,26.3,27.7,6.2,NA,NA,NA,1.89
1757,5/19/2018 7:00,26.3,28.5,6,NA,NA,NA,1.92
1758,5/19/2018 7:15,26.3,28.7,6,NA,NA,NA,1.93
1759,5/19/2018 7:30,26.3,28.7,5.6,NA,NA,NA,1.94
1760,5/19/2018 7:45,26.3,28.7,5.2,NA,NA,NA,1.96
1761,5/19/2018 8:00,26.4,28.8,5.2,NA,NA,NA,1.97
1762,5/19/2018 8:15,26.4,28.4,5.8,NA,NA,NA,1.97
1763,5/19/2018 8:30,26.4,28.6,6,NA,NA,NA,1.97
1764,5/19/2018 8:45,26.4,28.5,5.4,NA,NA,NA,1.97
1765,5/19/2018 9:00,26.4,28.2,5.1,NA,NA,NA,1.98
1766,5/19/2018 9:15,26.4,28.1,5,NA,NA,NA,1.98
1767,5/19/2018 9:30,26.4,27,5.5,NA,NA,NA,1.98
1768,5/19/2018 9:45,26.4,27.1,5.2,NA,NA,NA,1.97
1769,5/19/2018 10:00,26.4,26.2,5.8,NA,NA,NA,1.97
1770,5/19/2018 10:15,26.6,25.9,5.9,NA,NA,NA,1.97
1771,5/19/2018 10:30,26.7,25.8,6.1,NA,NA,NA,1.95
1772,5/19/2018 10:45,26.9,25.5,6.3,NA,NA,NA,1.95
1773,5/19/2018 11:00,26.8,26,5.4,NA,NA,NA,1.94
1774,5/19/2018 11:15,26.8,26.5,5.1,NA,NA,NA,1.92
1775,5/19/2018 11:30,26.8,26.6,4.9,NA,NA,NA,1.9
1776,5/19/2018 11:45,26.8,26.6,5.6,NA,NA,NA,1.9
1777,5/19/2018 12:00,26.8,26.5,6,NA,NA,NA,1.89
1778,5/19/2018 12:15,26.8,26.5,6.1,NA,NA,NA,1.88
1779,5/19/2018 12:30,26.9,26.2,6.3,NA,NA,NA,1.87
1780,5/19/2018 12:45,26.9,26.1,6.5,NA,NA,NA,1.86
1781,5/19/2018 13:00,26.8,25.9,6.7,NA,NA,NA,1.86
1782,5/19/2018 13:15,26.7,25.8,7,NA,NA,NA,1.85
1783,5/19/2018 13:30,26.7,25,7.5,NA,NA,NA,1.86
1784,5/19/2018 13:45,26.7,25.4,7.3,NA,NA,NA,1.86
1785,5/19/2018 14:00,26.8,24.7,7.7,NA,NA,NA,1.87
1786,5/19/2018 14:15,26.9,24.6,7.4,NA,NA,NA,1.86
1787,5/19/2018 14:30,26.8,27.4,6.1,NA,NA,NA,1.86
1788,5/19/2018 14:45,26.8,28.5,5.8,NA,NA,NA,1.86
1789,5/19/2018 15:00,26.8,28.6,5.8,NA,NA,NA,1.87
1790,5/19/2018 15:15,26.9,28.3,6.1,NA,NA,NA,1.88
1791,5/19/2018 15:30,26.9,28.3,6,NA,NA,NA,1.9
1792,5/19/2018 15:45,26.9,28.3,6,NA,NA,NA,1.91
1793,5/19/2018 16:00,27,28,6.6,NA,NA,NA,1.93
1794,5/19/2018 16:15,26.9,28.2,6.2,NA,NA,NA,1.94
1795,5/19/2018 16:30,26.9,28.3,6.4,NA,NA,NA,1.95
1796,5/19/2018 16:45,26.9,28.3,6.1,NA,NA,NA,1.96
1797,5/19/2018 17:00,26.9,28.3,6.1,NA,NA,NA,1.96
1798,5/19/2018 17:15,26.9,28.3,6,NA,NA,NA,1.96
1799,5/19/2018 17:30,26.9,28,6.1,NA,NA,NA,1.95
1800,5/19/2018 17:45,26.9,27.7,6,NA,NA,NA,1.95
1801,5/19/2018 18:00,27,27.1,6.2,NA,NA,NA,1.95
1802,5/19/2018 18:15,27.3,26.1,6.4,NA,NA,NA,1.94
1803,5/19/2018 18:30,27.4,25.6,6.5,NA,NA,NA,1.93
1804,5/19/2018 18:45,27.6,25.1,6.7,NA,NA,NA,1.92
1805,5/19/2018 19:00,28,24.3,7.1,NA,NA,NA,1.91
1806,5/19/2018 19:15,28.1,24.1,6.9,NA,NA,NA,1.9
1807,5/19/2018 19:30,28.2,24,6.7,NA,NA,NA,1.88
1808,5/19/2018 19:45,28.3,23.8,6.8,NA,NA,NA,1.86
1809,5/19/2018 20:00,28.3,23.5,7,NA,NA,NA,1.85
1810,5/19/2018 20:15,28.2,23.3,7,NA,NA,NA,1.82
1811,5/19/2018 20:30,28.1,23.1,6.9,NA,NA,NA,1.8
1812,5/19/2018 20:45,28,23,6.9,NA,NA,NA,1.77
1813,5/19/2018 21:00,28,22.8,6.8,NA,NA,NA,1.75
1814,5/19/2018 21:15,28,22.5,6.9,NA,NA,NA,1.72
1815,5/19/2018 21:30,28,22.1,6.8,NA,NA,NA,1.7
1816,5/19/2018 21:45,28.1,21.8,6.8,NA,NA,NA,1.67
1817,5/19/2018 22:00,28.1,22.4,6.7,NA,NA,NA,1.64
1818,5/19/2018 22:15,28.1,22.1,6.6,NA,NA,NA,1.6
1819,5/19/2018 22:30,28,22.1,6.7,NA,NA,NA,1.57
1820,5/19/2018 22:45,28,22.1,6.7,NA,NA,NA,1.54
1821,5/19/2018 23:00,27.9,22,6.7,NA,NA,NA,1.51
1822,5/19/2018 23:15,27.8,22.1,6.7,NA,NA,NA,1.48
1823,5/19/2018 23:30,27.7,22.1,6.8,NA,NA,NA,1.46
1824,5/19/2018 23:45,27.6,22,6.8,NA,NA,NA,1.43
1825,5/20/2018 0:00,27.6,22,6.7,NA,NA,NA,1.41
1826,5/20/2018 0:15,27.6,21.9,6.6,NA,NA,NA,1.39
1827,5/20/2018 0:30,27.6,21.8,6.6,NA,NA,NA,1.37
1828,5/20/2018 0:45,27.6,21.7,6.4,NA,NA,NA,1.36
1829,5/20/2018 1:00,27.8,21.3,6.4,NA,NA,NA,1.34
1830,5/20/2018 1:15,27.8,21.3,6.4,NA,NA,NA,1.33
1831,5/20/2018 1:30,27.5,22.2,5.7,NA,NA,NA,1.31
1832,5/20/2018 1:45,27.6,21.6,5.8,NA,NA,NA,1.3
1833,5/20/2018 2:00,27.8,21,6,NA,NA,NA,1.3
1834,5/20/2018 2:15,27.9,20.3,6.6,NA,NA,NA,1.3
1835,5/20/2018 2:30,27.8,20.3,6.7,NA,NA,NA,1.31
1836,5/20/2018 2:45,27.8,20.5,6.7,NA,NA,NA,1.32
1837,5/20/2018 3:00,27.7,20.2,6.7,NA,NA,NA,1.33
1838,5/20/2018 3:15,27.8,20.5,6.8,NA,NA,NA,1.35
1839,5/20/2018 3:30,27.8,20.8,6.7,NA,NA,NA,1.37
1840,5/20/2018 3:45,27.8,20.8,6.5,NA,NA,NA,1.39
1841,5/20/2018 4:00,27.8,20.8,6.5,NA,NA,NA,1.4
1842,5/20/2018 4:15,27.6,20.9,6.6,NA,NA,NA,1.43
1843,5/20/2018 4:30,27.5,21.2,6.6,NA,NA,NA,1.47
1844,5/20/2018 4:45,27.6,21.8,6.5,NA,NA,NA,1.5
1845,5/20/2018 5:00,27.7,22.2,6.5,NA,NA,NA,1.54
1846,5/20/2018 5:15,27.7,22.4,6.4,NA,NA,NA,1.58
1847,5/20/2018 5:30,27.7,22.5,6.4,NA,NA,NA,1.62
1848,5/20/2018 5:45,27.6,22.6,6.4,NA,NA,NA,1.65
1849,5/20/2018 6:00,27.5,22.8,6.4,NA,NA,NA,1.69
1850,5/20/2018 6:15,27.5,23.1,6.3,NA,NA,NA,1.73
1851,5/20/2018 6:30,27.4,23.6,6.2,NA,NA,NA,1.76
1852,5/20/2018 6:45,27.4,25.2,6.3,NA,NA,NA,1.79
1853,5/20/2018 7:00,27.4,26.2,5.7,NA,NA,NA,1.83
1854,5/20/2018 7:15,27.4,27.5,5.6,NA,NA,NA,1.85
1855,5/20/2018 7:30,27.4,27.8,5.4,NA,NA,NA,1.87
1856,5/20/2018 7:45,27.3,28,5.6,NA,NA,NA,1.9
1857,5/20/2018 8:00,27.3,28.1,5.3,NA,NA,NA,1.91
1858,5/20/2018 8:15,27.3,28,5.6,NA,NA,NA,1.92
1859,5/20/2018 8:30,27.3,26.8,5.9,NA,NA,NA,1.93
1860,5/20/2018 8:45,27.3,26.2,6.2,NA,NA,NA,1.93
1861,5/20/2018 9:00,27.3,24.5,6.5,NA,NA,NA,1.94
1862,5/20/2018 9:15,27.3,22.4,6.9,NA,NA,NA,1.94
1863,5/20/2018 9:30,27.3,20.5,7.2,NA,NA,NA,1.95
1864,5/20/2018 9:45,27.3,20,7,NA,NA,NA,1.96
1865,5/20/2018 10:00,27.4,22.4,6.1,NA,NA,NA,1.97
1866,5/20/2018 10:15,27.4,23.2,5.7,NA,NA,NA,1.97
1867,5/20/2018 10:30,27.4,23.1,5.9,NA,NA,NA,1.99
1868,5/20/2018 10:45,27.4,22.5,5.9,NA,NA,NA,1.98
1869,5/20/2018 11:00,27.5,22.9,5.8,NA,NA,NA,1.98
1870,5/20/2018 11:15,27.5,22.3,5.9,NA,NA,NA,1.97
1871,5/20/2018 11:30,27.6,19.7,6.6,NA,NA,NA,1.96
1872,5/20/2018 11:45,27.7,18.5,6.9,NA,NA,NA,1.96
1873,5/20/2018 12:00,27.6,21.7,6.3,NA,NA,NA,1.94
1874,5/20/2018 12:15,27.6,23.1,6.6,NA,NA,NA,1.92
1875,5/20/2018 12:30,27.7,23.4,6.6,NA,NA,NA,1.92
1876,5/20/2018 12:45,27.7,23.3,6.5,NA,NA,NA,1.9
1877,5/20/2018 13:00,27.7,23.2,6.5,NA,NA,NA,1.89
1878,5/20/2018 13:15,27.8,23,6.4,NA,NA,NA,1.88
1879,5/20/2018 13:30,27.9,22.2,6.5,NA,NA,NA,1.88
1880,5/20/2018 13:45,28,20.9,7.1,NA,NA,NA,1.89
1881,5/20/2018 14:00,28.1,19.1,7.3,NA,NA,NA,1.89
1882,5/20/2018 14:15,28,21.5,6.4,NA,NA,NA,1.89
1883,5/20/2018 14:30,28.2,19.9,7.1,NA,NA,NA,1.9
1884,5/20/2018 14:45,28,21.4,6.3,NA,NA,NA,1.91
1885,5/20/2018 15:00,28.2,19.6,6.9,NA,NA,NA,1.91
1886,5/20/2018 15:15,28,21.2,6.1,NA,NA,NA,1.93
1887,5/20/2018 15:30,28.2,19.7,6.8,NA,NA,NA,1.92
1888,5/20/2018 15:45,28.3,19.2,7.2,NA,NA,NA,1.94
1889,5/20/2018 16:00,28.3,19.2,6.9,NA,NA,NA,1.95
1890,5/20/2018 16:15,28.4,18.8,7.5,NA,NA,NA,1.97
1891,5/20/2018 16:30,28.5,18.8,8,NA,NA,NA,1.99
1892,5/20/2018 16:45,28.4,18.8,8,NA,NA,NA,1.99
1893,5/20/2018 17:00,28.4,19.1,7.6,NA,NA,NA,2.01
1894,5/20/2018 17:15,28.3,19.6,7.3,NA,NA,NA,2
1895,5/20/2018 17:30,28.2,20.2,7,NA,NA,NA,2
1896,5/20/2018 17:45,28.3,20,7.5,NA,NA,NA,2.01
1897,5/20/2018 18:00,28.3,19.8,7.5,NA,NA,NA,2
1898,5/20/2018 18:15,28.3,19.4,7.5,NA,NA,NA,1.98
1899,5/20/2018 18:30,28.2,19.2,7.6,NA,NA,NA,1.99
1900,5/20/2018 18:45,28.2,19.1,7.5,NA,NA,NA,1.98
1901,5/20/2018 19:00,28.2,19,7.4,NA,NA,NA,1.96
1902,5/20/2018 19:15,28.2,19.1,7.3,NA,NA,NA,1.96
1903,5/20/2018 19:30,28.2,19.1,7.3,NA,NA,NA,1.94
1904,5/20/2018 19:45,28.2,18.8,7.2,NA,NA,NA,1.94
1905,5/20/2018 20:00,28.2,18.4,7.2,NA,NA,NA,1.93
1906,5/20/2018 20:15,28.1,18.7,7.2,NA,NA,NA,1.92
1907,5/20/2018 20:30,28,19,7.2,NA,NA,NA,1.91
1908,5/20/2018 20:45,28,18.8,7.1,NA,NA,NA,1.9
1909,5/20/2018 21:00,27.9,19.2,7,NA,NA,NA,1.89
1910,5/20/2018 21:15,27.9,19.6,6.9,NA,NA,NA,1.88
1911,5/20/2018 21:30,27.9,19.3,6.8,NA,NA,NA,1.87
1912,5/20/2018 21:45,27.9,19.2,6.7,NA,NA,NA,1.87
1913,5/20/2018 22:00,27.8,19.2,6.7,NA,NA,NA,1.85
1914,5/20/2018 22:15,27.8,19.2,6.6,NA,NA,NA,1.83
1915,5/20/2018 22:30,27.7,19.6,6.6,NA,NA,NA,1.83
1916,5/20/2018 22:45,27.6,18.7,6.7,NA,NA,NA,1.81
1917,5/20/2018 23:00,27.6,17.9,6.7,NA,NA,NA,1.78
1918,5/20/2018 23:15,27.6,17.4,6.7,NA,NA,NA,1.77
1919,5/20/2018 23:30,27.6,17.3,6.8,NA,NA,NA,1.75
1920,5/20/2018 23:45,27.6,17.2,6.7,NA,NA,NA,1.74
1921,5/21/2018 0:00,27.6,17.3,6.6,NA,NA,NA,1.71
1922,5/21/2018 0:15,27.6,17.3,6.5,NA,NA,NA,1.7
1923,5/21/2018 0:30,27.5,16.6,6.7,NA,NA,NA,1.67
1924,5/21/2018 0:45,27.4,15.9,6.6,NA,NA,NA,1.65
1925,5/21/2018 1:00,27.5,15.9,6.5,NA,NA,NA,1.61
1926,5/21/2018 1:15,27.5,15.6,6.5,NA,NA,NA,1.57
1927,5/21/2018 1:30,27.5,15.4,6.5,NA,NA,NA,1.54
1928,5/21/2018 1:45,27.4,14.9,6.5,NA,NA,NA,1.52
1929,5/21/2018 2:00,27.3,14.5,6.7,NA,NA,NA,1.51
1930,5/21/2018 2:15,27.3,14.5,6.6,NA,NA,NA,1.48
1931,5/21/2018 2:30,27.2,14.6,6.5,NA,NA,NA,1.47
1932,5/21/2018 2:45,27.2,14.7,6.4,NA,NA,NA,1.48
1933,5/21/2018 3:00,27.1,14.7,6.4,NA,NA,NA,1.48
1934,5/21/2018 3:15,27.1,15.2,6.4,NA,NA,NA,1.47
1935,5/21/2018 3:30,27,15,6.4,NA,NA,NA,1.47
1936,5/21/2018 3:45,26.9,15,6.3,NA,NA,NA,1.48
1937,5/21/2018 4:00,27,16.6,6.3,NA,NA,NA,1.51
1938,5/21/2018 4:15,27,16.8,6.3,NA,NA,NA,1.52
1939,5/21/2018 4:30,27.1,17.4,5.9,NA,NA,NA,1.54
1940,5/21/2018 4:45,27,17.7,6,NA,NA,NA,1.57
1941,5/21/2018 5:00,26.9,18,5.9,NA,NA,NA,1.59
1942,5/21/2018 5:15,27,18.1,5.9,NA,NA,NA,1.63
1943,5/21/2018 5:30,27.1,18.1,5.9,NA,NA,NA,1.66
1944,5/21/2018 5:45,27,18.2,5.9,NA,NA,NA,1.71
1945,5/21/2018 6:00,27,18.3,6.1,NA,NA,NA,1.72
1946,5/21/2018 6:15,26.9,18.3,6,NA,NA,NA,1.75
1947,5/21/2018 6:30,26.8,18.2,6.1,NA,NA,NA,1.78
1948,5/21/2018 6:45,26.8,18.6,6.3,NA,NA,NA,1.81
1949,5/21/2018 7:00,26.7,18.6,6.3,NA,NA,NA,1.84
1950,5/21/2018 7:15,26.8,19.2,6.2,NA,NA,NA,1.86
1951,5/21/2018 7:30,26.8,19.6,6.1,NA,NA,NA,1.89
1952,5/21/2018 7:45,26.9,19.9,6,NA,NA,NA,1.91
1953,5/21/2018 8:00,26.9,20,6,NA,NA,NA,1.92
1954,5/21/2018 8:15,26.9,20.1,5.9,NA,NA,NA,1.94
1955,5/21/2018 8:30,26.9,19.9,6.1,NA,NA,NA,1.95
1956,5/21/2018 8:45,26.9,19.9,6.2,NA,NA,NA,1.97
1957,5/21/2018 9:00,26.9,20,6.2,NA,NA,NA,1.98
1958,5/21/2018 9:15,26.9,19.8,6.3,NA,NA,NA,1.99
1959,5/21/2018 9:30,26.9,18.9,6.6,NA,NA,NA,1.98
1960,5/21/2018 9:45,26.9,19.5,6,NA,NA,NA,2
1961,5/21/2018 10:00,26.9,19.5,5.8,NA,NA,NA,2
1962,5/21/2018 10:15,26.9,19.1,5.9,NA,NA,NA,2.01
1963,5/21/2018 10:30,26.9,19.4,5.4,NA,NA,NA,2.02
1964,5/21/2018 10:45,26.9,19.4,5.4,NA,NA,NA,2.01
1965,5/21/2018 11:00,27,19.3,5.4,NA,NA,NA,2
1966,5/21/2018 11:15,26.9,18.3,6,NA,NA,NA,2
1967,5/21/2018 11:30,26.9,17,6.6,NA,NA,NA,1.99
1968,5/21/2018 11:45,26.9,16.7,6.7,NA,NA,NA,1.99
1969,5/21/2018 12:00,27,18.6,6.2,26.2,1018,5.6,1.98
1970,5/21/2018 12:15,27,18.5,6.2,26.7,1017,5.7,1.97
1971,5/21/2018 12:30,27,18.2,6.1,26,1017,6.6,1.96
1972,5/21/2018 12:45,27.1,17.7,6.3,25.6,1017,6.7,1.96
1973,5/21/2018 13:00,27,17.5,6.2,25.7,1017,6,1.95
1974,5/21/2018 13:15,27,17.2,5.9,25.9,1017,6,1.96
1975,5/21/2018 13:30,27,17.9,5.5,26.7,1017,5.4,1.95
1976,5/21/2018 13:45,27,17.9,5.4,26.8,1017,5.5,1.95
1977,5/21/2018 14:00,27.1,17.8,5.6,26.8,1017,5.2,1.94
1978,5/21/2018 14:15,27.2,17.3,6.3,26.4,1017,5.4,1.93
1979,5/21/2018 14:30,27.3,17.2,6.5,26.3,1016,5.2,1.93
1980,5/21/2018 14:45,27.4,17.1,6.7,26.1,1016,4.7,1.91
1981,5/21/2018 15:00,27.2,17.5,6,26.5,1016,4.6,1.91
1982,5/21/2018 15:15,27.2,17.6,5.8,26,1016,4.6,1.9
1983,5/21/2018 15:30,27.1,17.7,5.4,26.4,1016,5.2,1.89
1984,5/21/2018 15:45,27.3,17.5,5.8,27.1,1016,4.7,1.9
1985,5/21/2018 16:00,27.1,17.8,5.2,26.6,1016,5,1.9
1986,5/21/2018 16:15,27,17.9,5.1,26.5,1016,4.9,1.89
1987,5/21/2018 16:30,27,18,5.2,26.1,1016,5.4,1.89
1988,5/21/2018 16:45,27.1,17.9,5.7,26,1016,4.9,1.89
1989,5/21/2018 17:00,27.2,17.7,6,26.1,1016,4.5,1.9
1990,5/21/2018 17:15,27.2,17.7,5.8,26,1016,4.8,1.9
1991,5/21/2018 17:30,27.2,17.7,5.9,26,1016,4.5,1.9
1992,5/21/2018 17:45,27.3,17.7,5.7,25.8,1016,4.5,1.92
1993,5/21/2018 18:00,27.3,17.7,5.8,25.8,1016,4.7,1.92
1994,5/21/2018 18:15,27.4,17.3,6.4,25.7,1016,5.3,1.92
1995,5/21/2018 18:30,27.3,17.5,6.1,25.6,1016,4.5,1.93
1996,5/21/2018 18:45,27.3,17.7,5.8,25.4,1016,3.9,1.93
1997,5/21/2018 19:00,27.2,17.7,5.3,25.3,1016,3.7,1.95
1998,5/21/2018 19:15,27.3,17.5,5.3,25.1,1016,3.6,1.94
1999,5/21/2018 19:30,27.5,16.5,6.9,25,1016,3.9,1.94
2000,5/21/2018 19:45,27.6,16.2,7.1,25,1016,4.1,1.94
2001,5/21/2018 20:00,27.6,16.1,7.3,25,1016,4,1.93
2002,5/21/2018 20:15,27.5,16,7.2,24.9,1017,3.6,1.92
2003,5/21/2018 20:30,27.6,15.9,7.4,24.9,1017,3.8,1.91
2004,5/21/2018 20:45,27.6,15.7,7.5,24.9,1017,4,1.91
2005,5/21/2018 21:00,27.6,15.5,7.5,24.8,1017,3.5,1.9
2006,5/21/2018 21:15,27.5,15.5,7.5,24.9,1017,4.3,1.89
2007,5/21/2018 21:30,27.6,15.6,7.6,24.9,1017,4.6,1.88
2008,5/21/2018 21:45,27.6,15.6,7.7,24.9,1017,4.3,1.87
