"Date","var","val","site"
2022-05-05 16:30:00,"ER",-333.857221812983,"apadb"
2022-05-05 16:30:00,"NEP",126.190780927415,"apadb"
2022-05-05 17:30:00,"GPP",1251.59427734921,"apadb"
2022-05-05 17:30:00,"ER",-333.857221812983,"apadb"
2022-05-05 17:30:00,"NEP",917.737055536227,"apadb"
2022-05-05 18:30:00,"GPP",326.161822967221,"apadb"
2022-05-05 18:30:00,"ER",-333.857221812983,"apadb"
2022-05-05 18:30:00,"NEP",-7.69539884576261,"apadb"
2022-05-05 19:30:00,"GPP",0,"apadb"
2022-05-05 19:30:00,"ER",-333.857221812983,"apadb"
2022-05-05 19:30:00,"NEP",-333.857221812983,"apadb"
2022-05-05 20:30:00,"GPP",0,"apadb"
2022-05-05 20:30:00,"ER",-333.857221812983,"apadb"
2022-05-05 20:30:00,"NEP",-333.857221812983,"apadb"
2022-05-05 21:30:00,"GPP",0,"apadb"
2022-05-05 21:30:00,"ER",-333.857221812983,"apadb"
2022-05-05 21:30:00,"NEP",-333.857221812983,"apadb"
2022-05-05 22:30:00,"GPP",0,"apadb"
2022-05-05 22:30:00,"ER",-333.857221812983,"apadb"
2022-05-05 22:30:00,"NEP",-333.857221812983,"apadb"
2022-05-05 23:30:00,"GPP",0,"apadb"
2022-05-05 23:30:00,"ER",-333.857221812983,"apadb"
2022-05-05 23:30:00,"NEP",-333.857221812983,"apadb"
2022-05-06 00:30:00,"GPP",0,"apadb"
2022-05-06 00:30:00,"ER",-333.857221812983,"apadb"
2022-05-06 00:30:00,"NEP",-333.857221812983,"apadb"
2022-05-06 01:30:00,"GPP",0,"apadb"
2022-05-06 01:30:00,"ER",-333.857221812983,"apadb"
2022-05-06 01:30:00,"NEP",-333.857221812983,"apadb"
2022-05-06 02:30:00,"GPP",0,"apadb"
2022-05-06 02:30:00,"ER",-333.857221812983,"apadb"
2022-05-06 02:30:00,"NEP",-333.857221812983,"apadb"
2022-05-06 03:30:00,"GPP",0,"apadb"
2022-05-06 03:30:00,"ER",-333.857221812983,"apadb"
2022-05-06 03:30:00,"NEP",-333.857221812983,"apadb"
2022-05-06 04:30:00,"GPP",0,"apadb"
2022-05-06 04:30:00,"ER",-333.857221812983,"apadb"
2022-05-06 04:30:00,"NEP",-333.857221812983,"apadb"
2022-05-06 05:30:00,"GPP",0,"apadb"
2022-05-06 05:30:00,"ER",-333.857221812983,"apadb"
2022-05-06 05:30:00,"NEP",-333.857221812983,"apadb"
2022-05-06 06:30:00,"GPP",2105.87226205808,"apadb"
2022-05-06 06:30:00,"ER",-260.825933228972,"apadb"
2022-05-06 06:30:00,"NEP",1845.04632882911,"apadb"
2022-05-06 07:30:00,"GPP",868.852196037226,"apadb"
2022-05-06 07:30:00,"ER",-260.825933228972,"apadb"
2022-05-06 07:30:00,"NEP",608.026262808253,"apadb"
2022-05-06 08:30:00,"GPP",-1010.27653095583,"apadb"
2022-05-06 08:30:00,"ER",-260.825933228972,"apadb"
2022-05-06 08:30:00,"NEP",-1271.1024641848,"apadb"
2022-05-06 09:30:00,"GPP",846.957880943212,"apadb"
2022-05-06 09:30:00,"ER",-260.825933228972,"apadb"
2022-05-06 09:30:00,"NEP",586.13194771424,"apadb"
2022-05-06 10:30:00,"GPP",1317.49513772929,"apadb"
2022-05-06 10:30:00,"ER",-260.825933228972,"apadb"
2022-05-06 10:30:00,"NEP",1056.66920450032,"apadb"
2022-05-06 11:30:00,"GPP",706.06052595522,"apadb"
2022-05-06 11:30:00,"ER",-260.825933228972,"apadb"
2022-05-06 11:30:00,"NEP",445.234592726248,"apadb"
2022-05-06 12:30:00,"GPP",239.397415512947,"apadb"
2022-05-06 12:30:00,"ER",-260.825933228972,"apadb"
2022-05-06 12:30:00,"NEP",-21.4285177160257,"apadb"
2022-05-06 13:30:00,"GPP",709.913346617542,"apadb"
2022-05-06 13:30:00,"ER",-260.825933228972,"apadb"
2022-05-06 13:30:00,"NEP",449.087413388569,"apadb"
2022-05-06 14:30:00,"GPP",88.3876100676365,"apadb"
2022-05-06 14:30:00,"ER",-260.825933228972,"apadb"
2022-05-06 14:30:00,"NEP",-172.438323161336,"apadb"
2022-05-06 15:30:00,"GPP",876.80704819521,"apadb"
2022-05-06 15:30:00,"ER",-260.825933228972,"apadb"
2022-05-06 15:30:00,"NEP",615.981114966238,"apadb"
2022-05-06 16:30:00,"GPP",-53.2707314495927,"apadb"
2022-05-06 16:30:00,"ER",-260.825933228972,"apadb"
2022-05-06 16:30:00,"NEP",-314.096664678565,"apadb"
2022-05-06 17:30:00,"GPP",252.904519522141,"apadb"
2022-05-06 17:30:00,"ER",-260.825933228972,"apadb"
2022-05-06 17:30:00,"NEP",-7.92141370683092,"apadb"
2022-05-06 18:30:00,"GPP",731.529421782343,"apadb"
2022-05-06 18:30:00,"ER",-260.825933228972,"apadb"
2022-05-06 18:30:00,"NEP",470.70348855337,"apadb"
2022-05-06 19:30:00,"GPP",0,"apadb"
2022-05-06 19:30:00,"ER",-260.825933228972,"apadb"
2022-05-06 19:30:00,"NEP",-260.825933228972,"apadb"
2022-05-06 20:30:00,"GPP",0,"apadb"
2022-05-06 20:30:00,"ER",-260.825933228972,"apadb"
2022-05-06 20:30:00,"NEP",-260.825933228972,"apadb"
2022-05-06 21:30:00,"GPP",0,"apadb"
2022-05-06 21:30:00,"ER",-260.825933228972,"apadb"
2022-05-06 21:30:00,"NEP",-260.825933228972,"apadb"
2022-05-06 22:30:00,"GPP",0,"apadb"
2022-05-06 22:30:00,"ER",-260.825933228972,"apadb"
2022-05-06 22:30:00,"NEP",-260.825933228972,"apadb"
2022-05-06 23:30:00,"GPP",0,"apadb"
2022-05-06 23:30:00,"ER",-260.825933228972,"apadb"
2022-05-06 23:30:00,"NEP",-260.825933228972,"apadb"
2022-05-07 00:30:00,"GPP",0,"apadb"
2022-05-07 00:30:00,"ER",-260.825933228972,"apadb"
2022-05-07 00:30:00,"NEP",-260.825933228972,"apadb"
2022-05-07 01:30:00,"GPP",0,"apadb"
2022-05-07 01:30:00,"ER",-260.825933228972,"apadb"
2022-05-07 01:30:00,"NEP",-260.825933228972,"apadb"
2022-05-07 02:30:00,"GPP",0,"apadb"
2022-05-07 02:30:00,"ER",-260.825933228972,"apadb"
2022-05-07 02:30:00,"NEP",-260.825933228972,"apadb"
2022-05-07 03:30:00,"GPP",0,"apadb"
2022-05-07 03:30:00,"ER",-260.825933228972,"apadb"
2022-05-07 03:30:00,"NEP",-260.825933228972,"apadb"
2022-05-07 04:30:00,"GPP",0,"apadb"
2022-05-07 04:30:00,"ER",-260.825933228972,"apadb"
2022-05-07 04:30:00,"NEP",-260.825933228972,"apadb"
2022-05-07 05:30:00,"GPP",0,"apadb"
2022-05-07 05:30:00,"ER",-260.825933228972,"apadb"
